timestamp,open,high,low,close,volume
2023-11-29 12:00:00,455.765,456.38,455.55,456.29,3545433
2023-11-29 13:00:00,456.3,456.45,455.695,456.1011,3382758
2023-11-29 14:00:00,456.1,456.3399,455.09,455.525,4228514
2023-11-29 15:00:00,455.53,455.59,454.2,454.62,12386464
2023-11-29 16:00:00,454.62,456.3079,454.5632,454.89,2516803
2023-11-29 17:00:00,454.88,454.98,454.82,454.92,34197
2023-11-29 18:00:00,454.95,455.0,454.79,454.86,17543
2023-11-29 19:00:00,454.95,455.07,454.79,455.0,12871
2023-11-30 04:00:00,455.09,455.59,455.04,455.44,19594
2023-11-30 05:00:00,455.5,455.87,455.42,455.8,11790
2023-11-30 06:00:00,455.75,455.78,455.54,455.56,22972
2023-11-30 07:00:00,455.51,456.15,455.5,456.11,117734
2023-11-30 08:00:00,455.98,456.65,454.85,455.8899,451490
2023-11-30 09:00:00,455.88,455.88,454.14,455.2,5916514
2023-11-30 10:00:00,455.2,455.6,454.01,454.93,7847033
2023-11-30 11:00:00,454.92,455.18,453.78,453.81,5891367
2023-11-30 12:00:00,453.82,454.4,453.48,454.1198,4536553
2023-11-30 13:00:00,454.11,454.145,453.34,453.924,3365291
2023-11-30 14:00:00,453.92,455.15,453.89,455.1,5176458
2023-11-30 15:00:00,455.1,456.76,453.84,456.31,21985749
2023-11-30 16:00:00,456.31,456.5,454.0131,456.06,5953556
2023-11-30 17:00:00,456.06,456.11,455.89,456.02,117012
2023-11-30 18:00:00,455.95,456.17,455.92,456.09,60055
2023-11-30 19:00:00,456.1,456.19,456.02,456.05,17849
2023-12-01 04:00:00,456.2,457.28,456.2,457.05,51071
2023-12-01 05:00:00,457.03,457.03,456.65,456.65,19425
2023-12-01 06:00:00,456.64,456.78,456.45,456.54,75653
2023-12-01 07:00:00,456.53,456.54,455.45,455.58,181469
2023-12-01 08:00:00,455.55,457.3104,455.45,455.5299,225606
2023-12-01 09:00:00,455.51,456.22,455.18,456.105,4691437
2023-12-01 10:00:00,456.11,457.13,455.33,456.33,8723140
2023-12-01 11:00:00,456.34,458.75,455.16,458.33,12324842
2023-12-01 12:00:00,458.34,459.65,458.15,459.41,8183903
2023-12-01 13:00:00,459.415,459.49,458.19,458.31,6479554
2023-12-01 14:00:00,458.32,459.09,458.195,459.08,5114810
2023-12-01 15:00:00,459.07,459.32,458.38,459.035,13251848
2023-12-01 16:00:00,459.03,459.36,458.7734,459.31,6737855
2023-12-01 17:00:00,459.24,459.74,459.24,459.7,764807
2023-12-01 18:00:00,459.69,459.9,459.62,459.75,142729
2023-12-01 19:00:00,459.73,459.89,459.73,459.81,12929
2023-12-04 04:00:00,458.06,459.0,457.6,458.0,35320
2023-12-04 05:00:00,458.0,458.01,457.63,457.8,18531
2023-12-04 06:00:00,457.85,457.95,457.38,457.53,135577
2023-12-04 07:00:00,457.51,457.84,457.18,457.76,131360
2023-12-04 08:00:00,457.45,458.46,456.4,456.44,460779
2023-12-04 09:00:00,456.45,456.83,455.32,455.99,7511567
2023-12-04 10:00:00,455.98,456.315,454.34,454.5501,11529859
2023-12-04 11:00:00,454.55,456.03,454.43,455.94,6690040
2023-12-04 12:00:00,455.95,456.74,455.76,456.67,5900823
2023-12-04 13:00:00,456.67,456.69,455.765,455.89,4821411
2023-12-04 14:00:00,455.8898,456.19,455.495,455.985,4922360
2023-12-04 15:00:00,455.98,456.937,455.67,456.66,12531223
2023-12-04 16:00:00,456.66,456.7997,455.924,456.28,2885726
2023-12-04 17:00:00,456.28,456.29,456.1,456.2,48198
2023-12-04 18:00:00,456.21,456.27,455.86,455.96,53954
2023-12-04 19:00:00,455.9603,455.99,455.89,455.93,38855
2023-12-05 04:00:00,455.63,455.88,455.59,455.75,13932
2023-12-05 05:00:00,455.58,455.64,454.9,455.06,25051
2023-12-05 06:00:00,455.06,455.44,454.7,454.72,62738
2023-12-05 07:00:00,454.71,455.24,454.62,454.99,98150
2023-12-05 08:00:00,454.84,455.9104,454.68,455.04,275295
2023-12-05 09:00:00,455.03,455.7883,454.63,455.475,4668776
2023-12-05 10:00:00,455.46,457.41,455.38,457.3895,10089886
2023-12-05 11:00:00,457.39,457.59,455.365,456.045,7589473
2023-12-05 12:00:00,456.06,456.44,455.23,456.2362,5087175
2023-12-05 13:00:00,456.23,456.57,455.87,456.19,4678346
2023-12-05 14:00:00,456.2,456.7,455.9,456.6482,4627396
2023-12-05 15:00:00,456.65,456.79,456.09,456.58,12221344
2023-12-05 16:00:00,456.58,456.83,456.27,456.32,2642757
2023-12-05 17:00:00,456.35,456.5,456.26,456.41,54162
2023-12-05 18:00:00,456.4,456.84,456.2,456.84,27581
2023-12-05 19:00:00,456.85,457.44,456.84,457.37,49935
2023-12-06 04:00:00,457.62,457.85,457.4,457.5,11116
2023-12-06 05:00:00,457.52,457.96,457.47,457.96,19830
2023-12-06 06:00:00,457.85,457.85,457.29,457.52,34728
2023-12-06 07:00:00,457.46,457.54,457.14,457.54,103636
2023-12-06 08:00:00,457.37,458.69,457.17,458.58,603639
2023-12-06 09:00:00,458.5502,458.94,457.82,458.01,4982732
2023-12-06 10:00:00,458.01,458.4,456.76,457.19,7539361
2023-12-06 11:00:00,457.2,457.47,456.01,456.76,6229750
2023-12-06 12:00:00,456.76,456.86,455.8,455.862,4680344
2023-12-06 13:00:00,455.87,456.5985,455.6,456.47,4388827
2023-12-06 14:00:00,456.47,456.55,455.82,455.83,3862678
2023-12-06 15:00:00,455.83,455.9,454.31,454.71,15704485
2023-12-06 16:00:00,454.69,457.2052,454.58,454.75,4715414
2023-12-06 17:00:00,454.76,454.8,454.45,454.55,215826
2023-12-06 18:00:00,454.55,454.72,454.35,454.6,251722
2023-12-06 19:00:00,454.61,454.74,454.44,454.61,26775
2023-12-07 04:00:00,454.47,454.81,454.2,454.78,26386
2023-12-07 05:00:00,454.92,454.92,454.64,454.79,4960
2023-12-07 06:00:00,454.89,455.13,454.87,454.99,60674
2023-12-07 07:00:00,454.99,455.35,454.81,455.33,122610
2023-12-07 08:00:00,454.9995,456.3,454.4,456.2699,835604
2023-12-07 09:00:00,456.25,457.23,456.13,456.46,6608380
2023-12-07 10:00:00,456.46,458.145,456.4,457.87,8298976
2023-12-07 11:00:00,457.88,458.12,456.512,458.08,6841994
2023-12-07 12:00:00,458.1,458.45,457.645,458.1385,5382592
2023-12-07 13:00:00,458.135,458.55,457.945,458.31,3599452
2023-12-07 14:00:00,458.3,458.9,457.9932,458.03,5375526
2023-12-07 15:00:00,458.04,458.51,457.93,458.21,10652072
2023-12-07 16:00:00,458.2,458.308,456.7175,457.81,3408836
2023-12-07 17:00:00,457.89,458.23,457.83,458.0,407324
2023-12-07 18:00:00,458.0,458.05,457.7247,457.8,36634
2023-12-07 19:00:00,457.81,458.13,457.77,458.03,13358
2023-12-08 04:00:00,458.02,458.55,458.02,458.42,34999
2023-12-08 05:00:00,458.49,458.74,458.36,458.65,13186
2023-12-08 06:00:00,458.62,458.62,457.75,457.75,20620
2023-12-08 07:00:00,457.85,457.95,457.38,457.76,86305
2023-12-08 08:00:00,457.53,458.6704,455.63,457.52,1586083
2023-12-08 09:00:00,457.53,458.74,457.0,458.2,5813834
2023-12-08 10:00:00,458.6,460.42,458.22,460.01,10713485
2023-12-08 11:00:00,460.02,460.11,457.84,458.24,8083579
2023-12-08 12:00:00,458.24,459.14,457.535,459.04,4582587
2023-12-08 13:00:00,459.04,459.59,458.89,459.4999,4301227
2023-12-08 14:00:00,459.5,460.47,459.44,460.3799,5509489
2023-12-08 15:00:00,460.38,460.745,459.9,460.13,14850154
2023-12-08 16:00:00,460.13,460.24,459.8,460.11,3925626
2023-12-08 17:00:00,460.1897,460.35,460.0,460.35,44574
2023-12-08 18:00:00,460.35,460.47,460.26,460.41,49655
2023-12-08 19:00:00,460.45,460.7,460.4,460.68,48221
2023-12-11 04:00:00,459.82,460.4,459.69,459.96,18063
2023-12-11 05:00:00,459.9,460.13,459.69,459.69,12118
2023-12-11 06:00:00,459.68,459.98,459.41,459.98,31425
2023-12-11 07:00:00,459.95,460.11,459.8,460.05,57947
2023-12-11 08:00:00,460.05,460.2796,459.41,459.94,167350
2023-12-11 09:00:00,459.92,460.42,459.47,460.405,6182749
2023-12-11 10:00:00,460.4,461.16,459.95,460.79,7337081
2023-12-11 11:00:00,460.795,461.23,459.905,460.53,6346808
2023-12-11 12:00:00,460.53,461.02,460.3034,460.9603,3673392
2023-12-11 13:00:00,460.965,461.7487,460.655,461.6408,4717813
2023-12-11 14:00:00,461.64,461.85,461.44,461.54,3925121
2023-12-11 15:00:00,461.545,462.17,461.3396,461.97,11610473
2023-12-11 16:00:00,461.96,462.14,461.4146,461.95,3540338
2023-12-11 17:00:00,462.0,462.0,461.85,461.99,690759
2023-12-11 18:00:00,461.92,462.06,456.99,462.03,859734
2023-12-11 19:00:00,462.06,462.42,462.01,462.2201,57208
