timestamp,open,high,low,close,volume
2023-11-28 09:10:00,453.92,453.93,453.8,453.8,17335
2023-11-28 09:15:00,453.83,453.87,453.73,453.75,10168
2023-11-28 09:20:00,453.76,454.02,453.76,453.98,24857
2023-11-28 09:25:00,453.98,454.16,453.97,454.06,39729
2023-11-28 09:30:00,454.08,454.23,453.83,453.9301,1013632
2023-11-28 09:35:00,453.94,454.125,453.7,453.9099,334194
2023-11-28 09:40:00,453.91,453.93,453.5,453.6,528374
2023-11-28 09:45:00,453.605,454.015,453.605,453.83,515188
2023-11-28 09:50:00,453.84,453.89,453.545,453.57,545829
2023-11-28 09:55:00,453.58,453.675,453.51,453.6131,618184
2023-11-28 10:00:00,453.63,454.08,453.6,453.93,689229
2023-11-28 10:05:00,453.935,454.03,453.74,453.88,405955
2023-11-28 10:10:00,453.88,453.94,453.62,453.915,469256
2023-11-28 10:15:00,453.91,454.195,453.905,454.1619,635115
2023-11-28 10:20:00,454.16,454.285,454.053,454.09,539103
2023-11-28 10:25:00,454.1,454.2198,454.0,454.05,299023
2023-11-28 10:30:00,454.05,454.2088,453.96,454.16,369584
2023-11-28 10:35:00,454.155,454.55,453.925,454.5,567331
2023-11-28 10:40:00,454.49,455.44,454.49,455.36,1487489
2023-11-28 10:45:00,455.37,455.37,454.96,454.96,772549
2023-11-28 10:50:00,454.96,455.21,454.94,454.98,565957
2023-11-28 10:55:00,454.985,455.18,454.675,455.17,654976
2023-11-28 11:00:00,455.18,455.24,454.98,455.21,540041
2023-11-28 11:05:00,455.2,455.33,455.09,455.12,446206
2023-11-28 11:10:00,455.12,455.29,454.92,455.245,425483
2023-11-28 11:15:00,455.24,455.32,455.08,455.26,420035
2023-11-28 11:20:00,455.2699,455.665,455.2,455.64,662264
2023-11-28 11:25:00,455.63,455.66,455.47,455.57,486620
2023-11-28 11:30:00,455.57,456.19,455.53,456.17,876852
2023-11-28 11:35:00,456.16,456.23,456.02,456.116,454223
2023-11-28 11:40:00,456.11,456.27,456.11,456.21,456931
2023-11-28 11:45:00,456.21,456.26,455.88,456.135,577790
2023-11-28 11:50:00,456.1372,456.14,455.925,455.955,474618
2023-11-28 11:55:00,455.96,456.05,455.884,456.02,473542
2023-11-28 12:00:00,456.02,456.055,455.957,455.998,293614
2023-11-28 12:05:00,456.0,456.0,455.59,455.76,576234
2023-11-28 12:10:00,455.77,455.89,455.74,455.77,249286
2023-11-28 12:15:00,455.765,455.815,455.43,455.475,422815
2023-11-28 12:20:00,455.4711,455.56,455.44,455.54,353375
2023-11-28 12:25:00,455.54,455.57,455.35,455.4,341897
2023-11-28 12:30:00,455.41,455.41,454.785,455.035,895656
2023-11-28 12:35:00,455.04,455.26,455.01,455.1799,434588
2023-11-28 12:40:00,455.1735,455.21,454.93,455.02,409096
2023-11-28 12:45:00,455.01,455.04,454.86,454.8701,323959
2023-11-28 12:50:00,454.875,454.97,454.6,454.96,596239
2023-11-28 12:55:00,454.95,455.03,454.84,454.9001,409299
2023-11-28 13:00:00,454.91,454.92,453.77,454.29,1416978
2023-11-28 13:05:00,454.28,454.54,454.22,454.4,663159
2023-11-28 13:10:00,454.38,454.39,453.9,454.05,845368
2023-11-28 13:15:00,454.04,454.2101,453.81,454.2,541202
2023-11-28 13:20:00,454.21,454.37,454.0975,454.14,494413
2023-11-28 13:25:00,454.14,454.595,454.09,454.55,671097
2023-11-28 13:30:00,454.54,454.6183,454.43,454.57,421699
2023-11-28 13:35:00,454.56,454.65,454.45,454.53,307143
2023-11-28 13:40:00,454.54,454.67,454.47,454.56,270670
2023-11-28 13:45:00,454.5595,454.7967,454.54,454.645,311218
2023-11-28 13:50:00,454.65,454.76,454.62,454.6699,221778
2023-11-28 13:55:00,454.67,454.68,454.31,454.39,344241
2023-11-28 14:00:00,454.39,454.5,454.3599,454.375,281561
2023-11-28 14:05:00,454.37,454.57,454.195,454.31,328027
2023-11-28 14:10:00,454.32,454.57,454.29,454.315,244907
2023-11-28 14:15:00,454.3,454.49,454.245,454.31,330907
2023-11-28 14:20:00,454.305,454.55,454.1503,454.2399,450950
2023-11-28 14:25:00,454.237,454.37,454.22,454.25,202953
2023-11-28 14:30:00,454.25,454.29,453.97,454.26,465346
2023-11-28 14:35:00,454.25,454.61,454.25,454.5609,325302
2023-11-28 14:40:00,454.57,454.67,454.449,454.55,273754
2023-11-28 14:45:00,454.55,454.69,454.485,454.61,259531
2023-11-28 14:50:00,454.62,454.93,454.61,454.9,444736
2023-11-28 14:55:00,454.9,454.945,454.67,454.75,353400
2023-11-28 15:00:00,454.76,454.805,454.61,454.72,291837
2023-11-28 15:05:00,454.72,454.73,454.53,454.5764,232649
2023-11-28 15:10:00,454.58,454.725,454.41,454.5,357383
2023-11-28 15:15:00,454.5,454.55,454.42,454.4472,285156
2023-11-28 15:20:00,454.45,454.45,453.99,454.36,576496
2023-11-28 15:25:00,454.35,454.51,454.23,454.39,425395
2023-11-28 15:30:00,454.38,454.49,454.32,454.36,451078
2023-11-28 15:35:00,454.355,454.41,454.24,454.345,457517
2023-11-28 15:40:00,454.345,454.61,454.27,454.55,545848
2023-11-28 15:45:00,454.56,454.88,454.5485,454.835,740961
2023-11-28 15:50:00,454.84,455.1,454.57,454.6911,2343242
2023-11-28 15:55:00,454.69,455.09,454.67,454.88,4795812
2023-11-28 16:00:00,454.88,455.0,454.87,454.95,1185169
2023-11-28 16:05:00,454.95,455.0,454.91,454.95,943620
2023-11-28 16:10:00,454.94,455.01,454.9,454.93,152879
2023-11-28 16:15:00,454.98,455.0,454.95,454.98,21712
2023-11-28 16:20:00,454.93,455.09,454.93,455.07,40643
2023-11-28 16:25:00,455.04,455.09,455.0,455.05,60697
2023-11-28 16:30:00,455.05,455.1,455.05,455.06,23245
2023-11-28 16:35:00,455.07,455.25,455.0,455.0,133258
2023-11-28 16:40:00,455.02,455.08,455.01,455.07,40811
2023-11-28 16:45:00,455.08,455.19,455.04,455.05,58680
2023-11-28 16:50:00,455.03,455.11,454.93,455.02,104511
2023-11-28 16:55:00,455.02,455.03,454.97,455.0,7944
2023-11-28 17:00:00,455.04,455.04,454.96,455.0,1631
2023-11-28 17:05:00,455.03,455.03,454.88,455.0,20522
2023-11-28 17:10:00,455.03,455.03,454.99,454.99,758
2023-11-28 17:15:00,455.01,455.03,454.99,454.99,13639
2023-11-28 17:20:00,455.03,455.03,454.99,455.03,2769
2023-11-28 17:25:00,454.99,454.99,454.99,454.99,900
2023-11-28 17:30:00,455.0,455.0,454.99,455.0,1888
2023-11-28 17:35:00,454.9901,455.0,454.99,455.0,7619
2023-11-28 17:45:00,455.01,455.01,455.01,455.01,115
2023-11-28 17:50:00,455.0,455.0,455.0,455.0,1200
2023-11-28 17:55:00,455.02,455.02,455.0,455.0,608
2023-11-28 18:00:00,455.0,455.0,454.85,454.85,25811
2023-11-28 18:05:00,454.85,454.85,454.85,454.85,300
2023-11-28 18:10:00,454.89,454.89,454.89,454.89,448
2023-11-28 18:15:00,455.01,455.01,455.01,455.01,933
2023-11-28 18:20:00,455.08,455.08,455.08,455.08,951
2023-11-28 18:25:00,455.01,455.01,455.01,455.01,300
2023-11-28 18:35:00,454.99,455.02,454.99,455.02,2422
2023-11-28 18:40:00,455.07,455.07,455.001,455.001,200
2023-11-28 18:45:00,455.01,455.01,455.01,455.01,200
2023-11-28 18:55:00,455.02,455.02,455.01,455.01,250
2023-11-28 19:00:00,455.0,455.0,455.0,455.0,1213
2023-11-28 19:05:00,455.0,455.0,455.0,455.0,100
2023-11-28 19:10:00,454.98,454.98,454.98,454.98,300
2023-11-28 19:15:00,455.0,455.0,455.0,455.0,608
2023-11-28 19:20:00,455.02,455.02,454.98,455.01,300
2023-11-28 19:25:00,455.0,455.0,454.96,454.96,3366
2023-11-28 19:35:00,455.02,455.05,455.02,455.03,3061
2023-11-28 19:40:00,455.04,455.04,455.04,455.04,11200
2023-11-28 19:45:00,455.08,455.12,455.08,455.12,6566
2023-11-28 19:50:00,455.12,455.12,455.11,455.11,1250
2023-11-29 04:00:00,455.89,456.04,455.89,455.97,2803
2023-11-29 04:05:00,456.01,456.04,455.96,456.0,7340
2023-11-29 04:10:00,455.98,456.0,455.95,455.98,2950
2023-11-29 04:15:00,456.04,456.1,456.04,456.1,675
2023-11-29 04:20:00,456.11,456.28,456.11,456.28,924
2023-11-29 04:25:00,456.33,456.47,456.33,456.47,2734
2023-11-29 04:30:00,456.48,456.48,456.41,456.41,496
2023-11-29 04:35:00,456.35,456.4,456.28,456.37,1000
2023-11-29 04:40:00,456.36,456.36,456.2,456.2,1348
2023-11-29 04:45:00,456.24,456.4,456.24,456.4,1415
2023-11-29 04:50:00,456.44,456.59,456.44,456.58,15335
2023-11-29 04:55:00,456.59,456.59,456.5,456.5,600
2023-11-29 05:00:00,456.43,456.51,456.43,456.51,880
2023-11-29 05:05:00,456.47,456.49,456.47,456.49,200
2023-11-29 05:10:00,456.51,456.51,456.46,456.46,850
2023-11-29 05:15:00,456.33,456.38,456.31,456.31,1000
2023-11-29 05:25:00,456.41,456.41,456.41,456.41,600
2023-11-29 05:30:00,456.43,456.48,456.43,456.48,1200
2023-11-29 05:35:00,456.42,456.43,456.41,456.43,829
2023-11-29 05:40:00,456.41,456.43,456.37,456.37,300
2023-11-29 05:45:00,456.33,456.4,456.33,456.36,3572
2023-11-29 05:50:00,456.47,456.47,456.47,456.47,517
2023-11-29 05:55:00,456.5,456.5,456.4,456.4,2975
2023-11-29 06:00:00,456.47,456.5,456.36,456.36,1970
2023-11-29 06:05:00,456.45,456.45,456.45,456.45,200
2023-11-29 06:10:00,456.46,456.46,456.38,456.38,2500
2023-11-29 06:15:00,456.34,456.41,456.34,456.41,1074
2023-11-29 06:20:00,456.39,456.43,456.39,456.43,700
2023-11-29 06:25:00,456.44,456.44,456.43,456.43,600
2023-11-29 06:30:00,456.39,456.42,456.39,456.42,2300
2023-11-29 06:35:00,456.41,456.41,456.4,456.4,1025
2023-11-29 06:45:00,456.46,456.46,456.46,456.46,235
2023-11-29 06:50:00,456.5,456.66,456.5,456.65,4827
2023-11-29 06:55:00,456.72,456.85,456.72,456.77,23355
2023-11-29 07:00:00,456.79,456.79,456.58,456.7,25660
2023-11-29 07:05:00,456.66,456.7,456.54,456.54,9625
2023-11-29 07:10:00,456.54,456.69,456.54,456.69,1478
2023-11-29 07:15:00,456.81,456.88,456.79,456.86,5136
2023-11-29 07:20:00,456.8,456.87,456.79,456.87,3555
2023-11-29 07:25:00,456.88,456.88,456.8,456.8,913
2023-11-29 07:30:00,456.81,456.97,456.81,456.91,4124
2023-11-29 07:35:00,456.88,456.93,456.87,456.89,6784
2023-11-29 07:40:00,456.86,456.9,456.81,456.84,103477
2023-11-29 07:45:00,456.8,456.86,456.78,456.86,3802
2023-11-29 07:50:00,456.85,456.85,456.81,456.85,1547
2023-11-29 07:55:00,456.9,457.1,456.9,457.1,19440
2023-11-29 08:00:00,456.7897,457.18,455.4,457.14,38874
2023-11-29 08:05:00,457.16,457.25,457.16,457.2,35675
2023-11-29 08:10:00,457.16,457.26,457.16,457.2,89264
2023-11-29 08:15:00,457.23,457.26,457.2,457.2,57790
2023-11-29 08:20:00,457.26,457.38,457.23,457.38,58378
2023-11-29 08:25:00,457.41,457.42,457.36,457.36,62587
2023-11-29 08:30:00,457.36,457.63,457.1,457.24,170378
2023-11-29 08:35:00,457.2,457.27,455.49,457.02,80156
2023-11-29 08:40:00,457.0399,457.2,457.0,457.15,29377
2023-11-29 08:45:00,457.15,457.17,457.05,457.06,15172
2023-11-29 08:50:00,457.04,457.13,457.01,457.06,78285
2023-11-29 08:55:00,457.11,457.22,457.03,457.09,7996
2023-11-29 09:00:00,457.15,457.31,456.92,457.29,39060
2023-11-29 09:05:00,457.27,457.4,457.25,457.25,30869
2023-11-29 09:10:00,457.29,457.29,457.06,457.07,11267
2023-11-29 09:15:00,457.07,457.14,456.96,457.07,33336
2023-11-29 09:20:00,457.05,457.29,457.02,457.2,14375
2023-11-29 09:25:00,457.23,457.4,457.131,457.14,42160
2023-11-29 09:30:00,457.15,457.8601,457.0,457.8601,1844305
2023-11-29 09:35:00,457.86,458.0,457.64,457.78,928345
2023-11-29 09:40:00,457.79,457.89,457.55,457.59,877166
2023-11-29 09:45:00,457.6,458.0,457.6,457.93,582145
2023-11-29 09:50:00,457.94,458.185,457.67,458.16,896754
2023-11-29 09:55:00,458.15,458.32,458.02,458.11,748765
2023-11-29 10:00:00,458.12,458.2513,457.6,457.64,976355
